country,alpha_2_code,alpha_3_code,numeric_code,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP)
Angola,AO,AGO,24,1992,12632507,2083.15666572792,3498032356.7993,299.509803921569,42.209,5.68283054258138
Angola,AO,AGO,24,1993,13038270,1534.26313955894,3414876443.56141,1378.52760736196,42.101,17.5225890755741
Angola,AO,AGO,24,1994,13462031,1505.86974300119,1943279029.73498,949.792531120332,43.422,5.70928069083604
Angola,AO,AGO,24,1995,13912253,1675.7080928899,4771491965.00864,2666.45059288538,45.849,4.70739276826233
Angola,AO,AGO,24,1996,14383350,1840.3540847702,5062080383.73578,4145.10598220638,46.033,2.44784815671705
Angola,AO,AGO,24,1997,14871146,1909.46893931025,6754412599.32001,219.176721172974,46.306,5.97226820719497
Angola,AO,AGO,24,1998,15366864,1934.55795019266,5537591457.45265,107.284821528298,45.057,2.64201188106298
Angola,AO,AGO,24,1999,15870753,1913.99892141307,4780892935.90614,248.195902412868,45.386,17.334692213616
Angola,AO,AGO,24,2000,16394062,1909.50206453685,7448734812.9459,324.996871601321,46.024,6.39260315427404
Angola,AO,AGO,24,2001,16941587,1925.50803255677,7375089250.88839,152.561022469299,46.59,4.52435381521461
Angola,AO,AGO,24,2002,17516139,2116.85168185367,13650936353.3422,108.897436089429,47.386,2.86993244512575
Angola,AO,AGO,24,2003,18124342,2106.98586707062,16086223657.3645,98.2241436573302,49.617,3.76147907354734
Angola,AO,AGO,24,2004,18771125,2257.15236294246,21063494094.9162,43.5421067519688,50.592,3.47118018672779
Angola,AO,AGO,24,2005,19450959,2505.65503242824,32940012346.2689,22.9535138513941,51.57,3.69224094698531
Angola,AO,AGO,24,2006,20162340,2696.44109907247,46203157597.557,13.305210178003,52.369,3.76149530543532
Angola,AO,AGO,24,2007,20909684,2964.33545349134,57667388363.1047,12.2514974459485,53.642,3.11405449295742
Angola,AO,AGO,24,2008,21691522,3176.67216597867,74821117193.8337,12.4758291326401,54.633,3.57312038062707
Angola,AO,AGO,24,2009,22507674,3087.8114336694,63484055202.6084,13.7302839288409,55.752,4.70961004832072
Angola,AO,AGO,24,2010,23364185,3105.44965920104,75712611890.2905,14.4696564932576,56.726,4.1775845224338
Angola,AO,AGO,24,2011,24259111,3094.73391897887,102092420980.521,13.4824679218514,57.596,3.25566035129376
Angola,AO,AGO,24,2012,25188292,3235.17460857542,117631161532.631,10.2779049218837,58.623,3.23665949921649
Angola,AO,AGO,24,2013,26147002,3270.96634929444,122755567176.275,8.77781429332616,59.307,4.45523942155109
Angola,AO,AGO,24,2014,27128337,3304.68115189551,127708790346.34,7.28038730361129,60.04,4.69845451564414
Angola,AO,AGO,24,2015,28127721,3217.33924430561,85895384685.3948,9.35383972513749,60.655,3.10542629308278
Angola,AO,AGO,24,2016,29154746,3023.91632299594,50010057162.8966,30.6989578589226,61.092,2.73333494465123
Angola,AO,AGO,24,2017,30208628,2914.12714310313,69161228521.9222,29.8425777887099,61.68,2.50798280550579
Angola,AO,AGO,24,2018,31273533,2777.84304535304,73313113209.727,19.6305943641961,62.144,1.95578680987962
Angola,AO,AGO,24,2019,32353588,2666.2539190069,64488157731.2022,17.0797044074953,62.448,1.73907015919852
Angola,AO,AGO,24,2020,33428486,2435.02485749107,44145038204.989,22.2715643068878,62.261,1.70017816092424
Angola,AO,AGO,24,2021,34503774,2387.42991017196,61051288256.942,25.7542656453085,61.643,1.28992265308256
Angola,AO,AGO,24,2022,35588987,2385.11995881418,98737631914.3674,,,1.32872232786494
Antigua and Barbuda,AG,ATG,28,1960,55342,,,,61.55,
Antigua and Barbuda,AG,ATG,28,1961,56245,,,,62.363,
Antigua and Barbuda,AG,ATG,28,1962,57008,,,,63.192,
Antigua and Barbuda,AG,ATG,28,1963,57778,,,,64.101,
Antigua and Barbuda,AG,ATG,28,1964,58664,,,,65.058,
Antigua and Barbuda,AG,ATG,28,1965,59644,,,,66.026,
Antigua and Barbuda,AG,ATG,28,1966,60615,,,,66.956,
Antigua and Barbuda,AG,ATG,28,1967,61617,,,,67.859,
Antigua and Barbuda,AG,ATG,28,1968,62658,,,,68.671,
Antigua and Barbuda,AG,ATG,28,1969,63742,,,,69.535,
Antigua and Barbuda,AG,ATG,28,1970,64517,,,,70.058,
Antigua and Barbuda,AG,ATG,28,1971,64769,,,,70.683,
Antigua and Barbuda,AG,ATG,28,1972,64695,,,,71.016,
Antigua and Barbuda,AG,ATG,28,1973,64463,,,,71.349,
Antigua and Barbuda,AG,ATG,28,1974,64218,,,,71.747,
Antigua and Barbuda,AG,ATG,28,1975,64035,,,,71.977,
Antigua and Barbuda,AG,ATG,28,1976,63990,,,,72.359,
Antigua and Barbuda,AG,ATG,28,1977,64117,6085.88428023965,77296753.7037037,,72.546,
Antigua and Barbuda,AG,ATG,28,1978,64329,6331.73121593702,87479341.4814815,,72.871,
Antigua and Barbuda,AG,ATG,28,1979,64609,6813.66166099379,107279978.888889,,73.035,
Antigua and Barbuda,AG,ATG,28,1980,64889,7337.95300358785,130231026.666667,,73.183,
Antigua and Barbuda,AG,ATG,28,1981,65076,7595.99927114796,145841734.444444,,73.338,
Antigua and Barbuda,AG,ATG,28,1982,65231,7571.58347191373,160669278.888889,,73.458,
Antigua and Barbuda,AG,ATG,28,1983,65408,7956.13599290272,181144092.962963,,73.471,
Antigua and Barbuda,AG,ATG,28,1984,65362,8771.04534898269,207972846.296296,,73.524,
Antigua and Barbuda,AG,ATG,28,1985,65048,9487.06193514828,238223924.814815,,73.566,
Antigua and Barbuda,AG,ATG,28,1986,64712,10632.4093908691,254406807.407407,,73.556,
Antigua and Barbuda,AG,ATG,28,1987,64353,11400.1964373666,297215602.592593,,73.554,
Antigua and Barbuda,AG,ATG,28,1988,63982,12064.0700813472,367011801.851852,,73.53,
Antigua and Barbuda,AG,ATG,28,1989,63636,12766.7478251639,393313307.037037,,73.416,
Antigua and Barbuda,AG,ATG,28,1990,63328,13215.2078153531,414144444.444444,,73.492,
Antigua and Barbuda,AG,ATG,28,1991,63634,13437.915383951,449507407.407407,,73.435,
Antigua and Barbuda,AG,ATG,28,1992,64659,13378.0993387617,469614814.814815,,73.417,
Antigua and Barbuda,AG,ATG,28,1993,65834,13833.0686709689,512237037.037037,,73.482,
Antigua and Barbuda,AG,ATG,28,1994,67072,14484.2869744677,562870370.37037,,73.591,
Antigua and Barbuda,AG,ATG,28,1995,68398,13584.2734627796,550422222.222222,,73.636,
Antigua and Barbuda,AG,ATG,28,1996,69798,14190.974300493,607511111.111111,,73.829,
Antigua and Barbuda,AG,ATG,28,1997,71218,14669.0161913012,658462962.962963,,73.96,
Antigua and Barbuda,AG,ATG,28,1998,72572,15076.3926044573,706822222.222222,,74.041,
Antigua and Barbuda,AG,ATG,28,1999,73821,15370.8280861165,742754814.814815,1.12128789571146,74.347,
Antigua and Barbuda,AG,ATG,28,2000,75055,16055.953741155,781851481.481481,0.77177979690018,74.606,
Antigua and Barbuda,AG,ATG,28,2001,76215,15092.4692727315,775693333.333333,1.40279663573988,75.078,
Antigua and Barbuda,AG,ATG,28,2002,77195,15053.9662999109,772934777.777778,2.40765801293491,75.536,
Antigua and Barbuda,AG,ATG,28,2003,78075,15788.7402048433,817700000,1.99353055152454,75.478,
Antigua and Barbuda,AG,ATG,28,2004,78941,16516.0866084157,874644296.296296,2.03007757853236,75.672,
Antigua and Barbuda,AG,ATG,28,2005,79869,17380.986016407,980922740.740741,2.09875196709308,75.825,
Antigua and Barbuda,AG,ATG,28,2006,80895,19341.3281500639,1110919629.62963,1.78778537419121,75.765,
Antigua and Barbuda,AG,ATG,28,2007,82016,20854.062440673,1260091851.85185,1.41605259409741,76.131,
Antigua and Barbuda,AG,ATG,28,2008,83251,20541.7533409403,1308986333.33333,5.33380639820233,76.41,
Antigua and Barbuda,AG,ATG,28,2009,84534,17809.9326764468,1177509333.33333,-0.550159995508914,76.669,
Antigua and Barbuda,AG,ATG,28,2010,85695,16191.1567603688,1120979666.66667,3.37002540220148,76.82,
Antigua and Barbuda,AG,ATG,28,2011,86729,15684.7813912039,1246271925.92593,3.4567496723461,77.104,
Antigua and Barbuda,AG,ATG,28,2012,87674,15739.0348393989,1287481074.07407,3.37688044338874,77.35,
Antigua and Barbuda,AG,ATG,28,2013,88497,15668.4355109479,1286765888.88889,1.05949782356169,77.583,
Antigua and Barbuda,AG,ATG,28,2014,89236,15882.3092572073,1318074074.07407,1.08944157435355,77.858,
Antigua and Barbuda,AG,ATG,28,2015,89941,15985.5411386971,1353540740.74074,0.968993458825638,77.913,
Antigua and Barbuda,AG,ATG,28,2016,90564,16526.4361374728,1392588888.88889,-0.489437796230499,78.152,
Antigua and Barbuda,AG,ATG,28,2017,91119,16830.3962602848,1455144444.44444,2.43248789041363,78.268,
Antigua and Barbuda,AG,ATG,28,2018,91626,17901.0409130559,1581303703.7037,1.20715793367008,78.511,
Antigua and Barbuda,AG,ATG,28,2019,92117,18357.6788222183,1645077777.77778,1.43135598182984,78.691,
Antigua and Barbuda,AG,ATG,28,2020,92664,14803.7695057464,1390825925.92593,0.625989707046719,78.841,
Antigua and Barbuda,AG,ATG,28,2021,93219,15921.095120946,1538118518.51852,2.06299638545334,78.497,
Antigua and Barbuda,AG,ATG,28,2022,93763,17335.047039518,1809685185.18518,7.53107834634289,,
Argentina,AR,ARG,32,1960,20349744,7410.30502869639,,,63.978,1.55
Argentina,AR,ARG,32,1961,20680653,7687.5173380417,,,64.36,2.14
Argentina,AR,ARG,32,1962,21020359,7498.8400606558,,,64.244,2.66
Argentina,AR,ARG,32,1963,21364017,6986.56480206001,,,64.449,1.68
Argentina,AR,ARG,32,1964,21708487,7572.2311661756,,,64.363,1.15
Argentina,AR,ARG,32,1965,22053661,8241.52933666809,,,64.593,1.07
Argentina,AR,ARG,32,1966,22403116,8059.45043146279,,,64.891,1.168
Argentina,AR,ARG,32,1967,22757014,8187.37335067668,,,64.992,1.4
Argentina,AR,ARG,32,1968,23112971,8450.03706417302,,,64.89,1.68571428571429
Argentina,AR,ARG,32,1969,23472028,9126.18647909255,,,64.859,1.9375
Argentina,AR,ARG,32,1970,23842803,9257.89557164576,,,65.589,1.87777777777778
Argentina,AR,ARG,32,1971,24223379,9628.03783789492,,,65.541,1.80769230769231
Argentina,AR,ARG,32,1972,24612794,9630.01036600914,,,65.923,1.82380952380952
Argentina,AR,ARG,32,1973,25020588,9739.41627064185,,,66.323,1.84857142857143
Argentina,AR,ARG,32,1974,25449754,10105.0495075297,,,66.563,1.65918367346939
Argentina,AR,ARG,32,1975,25875558,9935.93863469002,,,67.081,2.04195804195804
Argentina,AR,ARG,32,1976,26290257,9581.84140311136,,,67.228,3.78129117259552
Argentina,AR,ARG,32,1977,26713780,10083.8151828918,,,67.861,4.00860009555662
Argentina,AR,ARG,32,1978,27146121,9476.06343622627,,,68.197,4.71914405808177
Argentina,AR,ARG,32,1979,27584134,10278.9246238181,,,68.491,4.67335625570135
Argentina,AR,ARG,32,1980,28024803,10270.9561180014,,,68.564,3.09895833333333
Argentina,AR,ARG,32,1981,28471285,9585.20677182144,,,68.976,3.46534653465347
Argentina,AR,ARG,32,1982,28922762,9366.17037951494,,,68.937,2.70455793520044
Argentina,AR,ARG,32,1983,29377137,9622.34731895272,103270000000,,69.267,2.73881278538813
Argentina,AR,ARG,32,1984,29832197,9624.40455636866,107138285714.286,,69.195,2.16203914428767
Argentina,AR,ARG,32,1985,30287112,8987.93370569176,83672500000,,69.651,2.29971724787936
Argentina,AR,ARG,32,1986,30748326,9397.88360849477,101414893617.021,,70.119,2.31367874921125
Argentina,AR,ARG,32,1987,31216453,9507.33981264281,103962616822.43,,70.564,2.2843868799904
Argentina,AR,ARG,32,1988,31690792,9262.96392660836,121405714285.714,,71.052,2.12493922313663
Argentina,AR,ARG,32,1989,32165766,8473.02656895128,70212828648.3678,,71.425,1.88036559239223
Argentina,AR,ARG,32,1990,32637657,8144.49429397801,135150300109.313,,71.784,1.45090921225786
Argentina,AR,ARG,32,1991,33105763,8762.66138351332,183857364656.529,,72.319,1.50692655529635
Argentina,AR,ARG,32,1992,33568285,9327.8594509636,224521060685.899,,72.43,1.42122223348777
Argentina,AR,ARG,32,1993,34027240,9957.25652230492,233743662862.863,,72.565,1.42280290057293
Argentina,AR,ARG,32,1994,34488696,10397.3792874496,253743263100,,73.172,1.45703853325047
Argentina,AR,ARG,32,1995,34946110,9969.33157579723,253362890700,,73.133,1.47307310721151
Argentina,AR,ARG,32,1996,35389362,10388.5387104408,266647700700,,73.307,1.24122726437626
Argentina,AR,ARG,32,1997,35815971,11097.3820634618,286641204400,,73.09,1.14013911131295
Argentina,AR,ARG,32,1998,36233195,11391.9451576314,291542201400,,73.474,1.13631802186333
Argentina,AR,ARG,32,1999,36653031,10880.2062074837,276059280100,,73.722,1.22035954754993
Argentina,AR,ARG,32,2000,37070774,10672.7220353121,276655968900,,73.926,1.14882267666887
Argentina,AR,ARG,32,2001,37480493,10090.6534434286,260969968100,,74.186,1.18423354187058
Argentina,AR,ARG,32,2002,37885028,8895.31964210751,92763789032.7018,,74.408,1.09188047859748
Argentina,AR,ARG,32,2003,38278164,9581.96979219468,122451951871.839,,74.08,1.06089505704838
Argentina,AR,ARG,32,2004,38668796,10341.6434058805,146361588317.154,,74.855,0.883295358833529
Argentina,AR,ARG,32,2005,39070501,11141.3106718375,176153368006.277,,75.139,0.847154783885961
Argentina,AR,ARG,32,2006,39476851,11913.9585322637,224897476611.227,,75.433,0.788233877461469
Argentina,AR,ARG,32,2007,39876111,12857.0925770961,279994211725.862,,75.006,0.792548175031362
Argentina,AR,ARG,32,2008,40273769,13246.6348917152,352615480862.974,,75.641,0.762756475390461
Argentina,AR,ARG,32,2009,40684338,12336.8619385237,322744327792.305,,75.936,0.886508576686385
Argentina,AR,ARG,32,2010,40788453,13551.3391940229,409192468872.686,,75.721,0.814878105497939
Argentina,AR,ARG,32,2011,41261490,14200.2698890608,515004538945.145,,76.124,0.764287094036749
Argentina,AR,ARG,32,2012,41733271,13895.6337072986,533073608485.977,,76.467,0.784824721019786
Argentina,AR,ARG,32,2013,42202935,14071.5086831557,540185748561.537,,76.491,0.837736430159436
Argentina,AR,ARG,32,2014,42669500,13567.9484159809,515532241212.846,,76.755,0.878100919364039
Argentina,AR,ARG,32,2015,43131966,13789.060424772,583615452086.538,,76.76,0.850128583186764
Argentina,AR,ARG,32,2016,43590368,13360.2118345982,545251641127.714,,76.308,0.813140077928875
Argentina,AR,ARG,32,2017,44044811,13595.0373551081,627200463933.824,,76.833,0.856137916373543
Argentina,AR,ARG,32,2018,44494502,13105.397163317,506094045059.703,,76.999,0.732300347538541
Argentina,AR,ARG,32,2019,44938712,12716.2242038544,430166792070.565,,77.284,0.699696134379197
Argentina,AR,ARG,32,2020,45376763,11346.6521128461,375344057341.93,,75.892,0.734492612232545
Argentina,AR,ARG,32,2021,45808747,12444.3182669731,478061739465.094,,75.39,0.630928835372215
Argentina,AR,ARG,32,2022,46234830,12940.7384352157,619144891408.819,,,0.411211298762518
Armenia,AM,ARM,51,1960,1904148,,,,61.431,
Armenia,AM,ARM,51,1961,1971530,,,,61.803,
Armenia,AM,ARM,51,1962,2039346,,,,62.125,
Armenia,AM,ARM,51,1963,2106142,,,,62.223,
Armenia,AM,ARM,51,1964,2171029,,,,62.418,
Armenia,AM,ARM,51,1965,2234051,,,,62.754,
Armenia,AM,ARM,51,1966,2295496,,,,62.945,
Armenia,AM,ARM,51,1967,2355997,,,,63.213,
Armenia,AM,ARM,51,1968,2416461,,,,63.334,
Armenia,AM,ARM,51,1969,2476359,,,,63.656,
Armenia,AM,ARM,51,1970,2534377,,,,63.873,
Armenia,AM,ARM,51,1971,2590923,,,,64.208,
Armenia,AM,ARM,51,1972,2648048,,,,64.535,
Armenia,AM,ARM,51,1973,2706852,,,,64.611,
Armenia,AM,ARM,51,1974,2767646,,,,64.825,
Armenia,AM,ARM,51,1975,2830798,,,,64.962,
Armenia,AM,ARM,51,1976,2896311,,,,65.161,
Armenia,AM,ARM,51,1977,2965523,,,,65.364,
Armenia,AM,ARM,51,1978,3038224,,,,65.701,
Armenia,AM,ARM,51,1979,3097058,,,,66.041,
Armenia,AM,ARM,51,1980,3135123,,,,66.177,
Armenia,AM,ARM,51,1981,3167876,,,,66.579,
Armenia,AM,ARM,51,1982,3202011,,,,66.89,
Armenia,AM,ARM,51,1983,3238291,,,,67.195,
Armenia,AM,ARM,51,1984,3272102,,,,67.507,
Armenia,AM,ARM,51,1985,3300896,,,,67.93,
Armenia,AM,ARM,51,1986,3327182,,,,68.18,
Armenia,AM,ARM,51,1987,3351364,,,,68.095,
Armenia,AM,ARM,51,1988,3366838,,,,53.9,
Armenia,AM,ARM,51,1989,3448186,,,,68.703,
Armenia,AM,ARM,51,1990,3556539,1641.98314539816,2173874035.52844,,68.821,
Armenia,AM,ARM,51,1991,3617631,1425.38674137997,2067532467.53247,,68.643,
Armenia,AM,ARM,51,1992,3574555,839.572029875231,1063520722.19943,,68.627,2.20338983050847
Armenia,AM,ARM,51,1993,3457349,791.646996154285,1200012843.51417,,68.841,2.29664433319049
Armenia,AM,ARM,51,1994,3373713,855.081040948197,1311138636.33807,3373.75944336293,69.073,
Armenia,AM,ARM,51,1995,3322782,928.092496577322,1507838735.18942,175.951325534583,69.311,4.05931190833614
Armenia,AM,ARM,51,1996,3298898,989.642343225193,1641698946.23708,18.681185640036,69.783,3.28186700423013
Armenia,AM,ARM,51,1997,3271418,1031.0982588437,1736697182.63351,13.960764121791,69.91,3.90939855980585
Armenia,AM,ARM,51,1998,3240550,1116.90719223871,1952541820.81269,8.67248632385158,70.514,3.52809600318196
Armenia,AM,ARM,51,1999,3206030,1166.18796165036,1900438465.96643,0.648245760470385,70.257,3.69737423084246
Armenia,AM,ARM,51,2000,3168523,1249.61212926568,1970535935.80291,-0.790883768934757,70.624,3.56002487253697
Armenia,AM,ARM,51,2001,3133133,1385.04479407791,2182070540.84243,3.1459046468502,70.932,3.12724938530975
Armenia,AM,ARM,51,2002,3105037,1582.05762167092,2458706347.955,1.06004929341667,71.018,2.69771474886414
Armenia,AM,ARM,51,2003,3084102,1815.78822447999,2899936467.50868,4.7215533660534,71.436,2.72837221377968
Armenia,AM,ARM,51,2004,3065745,2018.4601408702,3724967487.29965,6.96126135875795,71.421,2.74199670493715
Armenia,AM,ARM,51,2005,3047246,2312.98286133538,5106475890.47117,0.638928002410097,71.792,2.87193136291811
Armenia,AM,ARM,51,2006,3026486,2636.256648197,6686478968.61547,2.89235662459004,71.987,2.94761315625864
Armenia,AM,ARM,51,2007,3004393,3019.46556064022,9703722072.8786,4.40736089644516,72.327,3.04257470127966
Armenia,AM,ARM,51,2008,2983421,3250.49861101145,12353321001.708,8.94995335353387,72.398,3.39557936270657
Armenia,AM,ARM,51,2009,2964296,2810.1928405123,9006718596.46194,3.40676682683801,72.813,4.15704990783508
Armenia,AM,ARM,51,2010,2946293,2889.56622817115,9718566996.01031,8.17636138473952,73.16,4.26564605593771
Armenia,AM,ARM,51,2011,2928976,3043.26278613609,10502185416.5704,7.65000807859294,73.305,3.85394644115574
Armenia,AM,ARM,51,2012,2914421,3278.67044811176,11042356845.1045,2.55802007757907,73.454,3.58376691873744
Armenia,AM,ARM,51,2013,2901385,3402.08385452333,11804011412.1342,5.78966778544651,73.676,3.99724455730484
Armenia,AM,ARM,51,2014,2889930,3538.52939227858,12131729269.7992,2.98130868933672,74.058,3.94337826474581
Armenia,AM,ARM,51,2015,2878595,3666.14182210905,10981745035.9775,3.73169119261693,74.436,4.23922578573229
Armenia,AM,ARM,51,2016,2865835,3689.83008213399,10791195836.7939,-1.403607559009,74.664,4.09034921699325
Armenia,AM,ARM,51,2017,2851923,3985.91669835177,11933013892.6253,0.969553268816138,74.906,3.84973057654684
Armenia,AM,ARM,51,2018,2836557,4215.89939440524,12658281183.7745,2.52023382001638,75.064,4.11988615256896
Armenia,AM,ARM,51,2019,2820602,4561.96779894751,13798994781.7745,1.44344660770698,75.439,4.78770584078564
Armenia,AM,ARM,51,2020,2805608,4256.13122785453,12445454608.2725,1.21143577838465,72.173,4.98254372367497
Armenia,AM,ARM,51,2021,2790974,4526.59748875832,13472550881.1884,7.18483629443371,72.043,4.47078156298276
Armenia,AM,ARM,51,2022,2780469,5116.2057562728,18664848319.51,8.64091108973855,,4.31710667230517
Aruba,AW,ABW,533,1960,54608,,,,64.152,
Aruba,AW,ABW,533,1961,55811,,,,64.537,
Aruba,AW,ABW,533,1962,56682,,,,64.752,
Aruba,AW,ABW,533,1963,57475,,,,65.132,
Aruba,AW,ABW,533,1964,58178,,,,65.294,
Aruba,AW,ABW,533,1965,58782,,,,65.502,
Aruba,AW,ABW,533,1966,59291,,,,66.063,
Aruba,AW,ABW,533,1967,59522,,,,66.439,
Aruba,AW,ABW,533,1968,59471,,,,66.757,
Aruba,AW,ABW,533,1969,59330,,,,67.168,
Aruba,AW,ABW,533,1970,59106,,,,67.583,
Aruba,AW,ABW,533,1971,58816,,,,67.975,
Aruba,AW,ABW,533,1972,58855,,,,68.577,
Aruba,AW,ABW,533,1973,59365,,,,69.092,
Aruba,AW,ABW,533,1974,60028,,,,69.503,
Aruba,AW,ABW,533,1975,60715,,,,69.762,
Aruba,AW,ABW,533,1976,61193,,,,70.035,
Aruba,AW,ABW,533,1977,61465,,,,70.264,
Aruba,AW,ABW,533,1978,61738,,,,70.494,
Aruba,AW,ABW,533,1979,62006,,,,70.778,
Aruba,AW,ABW,533,1980,62267,,,,71.066,
Aruba,AW,ABW,533,1981,62614,,,,71.722,
Aruba,AW,ABW,533,1982,63116,,,,71.959,
Aruba,AW,ABW,533,1983,63683,,,,72.105,
Aruba,AW,ABW,533,1984,64174,,,,72.251,
Aruba,AW,ABW,533,1985,64478,,,4.03225805628628,72.388,
Aruba,AW,ABW,533,1986,64553,16111.8430742284,398268156.424581,1.07396640826829,72.462,
Aruba,AW,ABW,533,1987,64450,18732.2636831905,473296089.385475,3.64304545817706,72.789,
Aruba,AW,ABW,533,1988,64332,22266.3446518792,579608938.547486,3.12186849610723,73.047,
Aruba,AW,ABW,533,1989,64596,24865.1772277071,684245810.055866,3.99162804604575,73.023,
Aruba,AW,ABW,533,1990,65712,25411.1679106206,757039106.145251,5.83668775158166,73.076,
Aruba,AW,ABW,533,1991,67864,26564.6614473147,864301675.977654,5.55555555555579,73.1,
Aruba,AW,ABW,533,1992,70192,27194.414337913,948994413.407821,3.8733753699648,73.179,
Aruba,AW,ABW,533,1993,72360,28307.3769539095,1065363128.49162,5.2155599603571,73.225,
Aruba,AW,ABW,533,1994,74710,29666.2306883388,1225810055.86592,6.3110797127044,73.272,
Aruba,AW,ABW,533,1995,77050,29497.963307548,1305474860.3352,3.3613910732089902,73.349,
Aruba,AW,ABW,533,1996,79417,28958.1435767934,1362067039.10615,3.22528797213979,73.448,
Aruba,AW,ABW,533,1997,81858,30074.406009441,1508659217.87709,2.99994809778412,73.452,
Aruba,AW,ABW,533,1998,84355,29765.5149353008,1659776536.31285,1.86948853615541,73.491,
Aruba,AW,ABW,533,1999,86867,29262.6156505973,1680223463.68715,2.28037198258753,73.561,
Aruba,AW,ABW,533,2000,89101,30703.6609506328,1849411062.79527,4.04402131190513,73.569,
Aruba,AW,ABW,533,2001,90691,31426.8788010415,1839207480.21675,2.88360430316264,73.647,
Aruba,AW,ABW,533,2002,91781,30760.2072393487,1826139007.79212,3.31524678585423,73.726,
Aruba,AW,ABW,533,2003,92701,30793.1347744709,1990803451.06185,3.65636507938418,73.752,
Aruba,AW,ABW,533,2004,93540,32742.7608096139,2180507305.17922,2.52912946932762,73.576,
Aruba,AW,ABW,533,2005,94483,32291.7689727542,1881063655.85868,3.39778677828806,73.811,
